report_id,evidence,recommendation
2022CroydonBenCSPR,"The Croydon Public Health Service reported in 2019 to the Health and Social Care
Subcommittee on the low take up of MMR immunisations in Croydon (contemporaneous to
this case review) and the strategy being adopted to tackle this and to seek to achieve 95%
take up23","Recommendation 5a: The Croydon Safeguarding Children Partnership, with Public Health,
should consider adopting the approach being taken in many other areas following the
leadership of Nottingham Safeguarding Children Board’s “Was Not Brought” Campaign and
Video, which heightens the vulnerability of children and that not being brought to
appointments is potentially a sign of neglect.24
Recommendation 5b: The Clinical Commissioning Group should undertake a Review of
current Did Not Attend / Was Not Brought policies for children to ensure that they recognise
the vulnerability of young children and when to recognise and escalate concerns as possible
symptoms of neglect.
Recommendation 5c: The Clinical Commissioning Group should review the guidance to GP
Practices on linking Parent and Child records and childcare alerts – such as Was not Brought,
child protection enquiries or concerns about possible domestic abuse to ensure that they
are cross referenced in the records and the child’s vulnerability is noted on the parent’s
record too."
2022CroydonBenCSPR,"It would have been expected that she would have been asked about possible domestic abuse
at her Midwifery Booking appointment – this is known as Routine Enquiry. There is no record
of this having been asked. Practitioners told this review that there was no system for
recording why a woman has not been asked and that a note may have been made in the handheld records. This would be surprising as making such a note in hand-held records may place
a woman at greater risk if an abusive partner were to access the patient-held notes. Policy
expects that if a woman is not asked at the first appointment, then this should be followed up
in a later appointment, but no evidence has been found that this was done. The Health Visitor
did ask at the New Birth Visit and was told by Ms A that there had been no domestic abuse;
this was not the case. A recent (2020) review of this Routine Enquiry policy in the Trust
suggests that compliance may be as low as 5%. ","Recommendation 6: The Croydon Health Services NHS Trust and its commissioners and the
Clinical Commissioning Group should review the Routine Enquiry Policy, and how the Trust
supports and monitors the competence and confidence of Midwives and Health Visitors in
managing this; and provide evidence to the Croydon Safeguarding Children Partnership that
the system is working effectively. "
2022CroydonJakeCSPR,"It is recognised that there are significant improvements in early intervention
services in Croydon over the past few years particularly with the establishment of multi-agency forums
for nurseries/primary schools and secondary schools and the implementation via SPOC of the
Emotional Health & Well Being Service referral pathway. A new directory of all statutory and voluntary
services in Croydon is being developed. A method of updating it and reviewing its effectiveness also
needs to be established. However, caution should be used to ensure that referrals are not made to
multiple services without the necessary review of impact and outcome of intervention for the child.","CSCP to promote the directory of statutory and voluntary services to achieve
awareness of this directory so that services and referral pathways are visible and known to all agencies. "
2022CroydonJakeCSPR,"Drug use training: Young people’s methods of drug use, mixing of drugs and attitude towards drugs
is changing rapidly. Croydon’s Substance Misuse Support provider has recently changed. The CSCP
have been working with Contract Managers to ensure a suitable training program is provided within the
contract.","CSCP to promote this training across multi-agency partners and have oversight
of evaluation and impact. In addition, CSCP to liaise with public health and commissioners to consider
what can be provided in terms of a local campaign regarding drug education. The CSCP to raise awareness of intersectionality and the use of an appropriate
framework or tools to consider a child’s presenting needs and service response. These panels also
need to provide an opportunity to assess the number of services involved with a child, their engagement
and impact."
2022CroydonJakeCSPR,"It is understood that care plans are now
routinely reviewed on a monthly basis with particular reference to the effectiveness of the Independent
Reviewing Officer (IRO) and the support they give. Prior to receiving a child into care Croydon recently
established a Care Panel with multi-agency representation including education & health so information
can be triangulated. This panel discusses whether entry to care is most appropriate after 15 and
prioritises the child’s need for attachment over the family struggles. ","CSCP to seek assurances that robust systems are in place to review care
planning informed by the Nuffield Foundation research (October 2021)."
2022CroydonJakeCSPR,"Since Jake’s death the Virtual Schools have secured specific funding for 2022/23
and possibly the following 3 years and will now be involved with all children who have a Social Worker
(SW), not just those in care. However, there is no confirmed funding for children post 16 and this was
highlighted as an issue in both the ‘Chloe’ and ‘Jake’s’ CSPRs. This is a national issue and requires a
policy change. Jake was excluded from primary school and there is evidence of poorer outcomes for children where
this happens.
29 Changes around exclusions will follow from a current consultation ‘Revised behaviour
in schools guidance and suspension and permanent exclusion guidance’. The government’s directive
on behaviour is moving to a zero-tolerance approach, which in such complex cases is unhelpful.
Again, this is a national issue","CSCP to continue to have oversight of local developments to reduce exclusions
which includes intervention at the earliest possible point and to raise at a national level the need for
strengthened guidance, with less opportunity for variation as identified in 2019 the Timpson report31
Data & Commentary regarding funding for virtual schools to provide support post 16 should be
included to provide assurance that this is not an area being overlooked."
2022DoncasterCameronCSPR,"2.1 Concerns about parental neglect of Cameron’s older siblings led to the family
being supported by child protection1 planning and subsequently through a child in

1 This refers to the activity that is undertaken to protect specific children who are suffering, or are likely to
suffer, significant harm. 
 Strictly Confidential
3
need plan2
. Whilst there was a strong professional focus on supporting the parents
in managing to maintain ‘good enough’ home conditions as a key success/failure
indicator, this was a narrower approach than envisaged by Doncaster’s Neglect
toolkit which encourages professionals to take a broader, strength-based approach
to the quality of care children are receiving including physical care, safety, emotional
care and developmental care.","That Doncaster Safeguarding Children Partnership uses the learning from this CSPR
to inform their monitoring of progress against the strategic priority of Neglect and
the associated workstreams. "
2022DoncasterCameronCSPR,"‘Signs of Safety’4 guidance asks professionals to try and limit themselves to just
three ‘Danger Statements’ – statements which relate to each issue where
professionals are worried about what could happen if nothing changes. The CSPR
observed that this could lead to risks not included in the three ‘Danger Statements’
receiving insufficient attention. In this case, concern about Cameron’s father’s dog
was one of four issues which professionals were worried about. Of these four issues,
the concern about father’s dog was the only one which was not translated into a
‘Danger Statement’","That Doncaster Safeguarding Children Partnership seeks assurance that the ‘Signs of
Safety’ approach ensures that all risks to a child receive appropriate attention and
that the cumulative impact of multiple risks is not obscured by a requirement to
focus only on a small number of risks."
2022DoncasterCameronCSPR," Professional concerns about Cameron’s family were at a lower level than for
many of the families practitioners were working with at that time. Whilst mother’s
low mood was recognised as an issue it had begun to be perceived as ‘historic’ and
there appeared to be little attention paid to father’s mental health.","When the learning from this CSPR is disseminated, that Doncaster Safeguarding
Children Partnership highlights the importance of fully considering both maternal and
paternal mental health and their potential impact on parenting capacity when
conducting assessments."
2022DoncasterCameronCSPR,"There was a missed opportunity for a DASH5
risk assessment to be completed
following of an incident of domestic abuse by the father and the opportunity to

5 The DASH (Domestic Abuse, Stalking, Harassment and Honour based violence) is a risk assessment too for
both police and non-police agencies when identifying and assessing victims of domestic abuse.
 Strictly Confidential
5
explore a subsequent incident of domestic abuse was overlooked. Possible
indications of controlling behaviour by the father did not receive sufficient attention.","It is therefore recommended that Doncaster Safeguarding Children Partnership
shares this CSPR with the Safer Stronger Doncaster Partnership so that the latter
Partnership can consider how to make use of the learning from the case to inform
Doncaster’s domestic abuse training programme."
2022DoncasterCameronCSPR,"One incident of domestic abuse was reported by both parents to different
agencies. The accounts provided by the parents differed markedly. There does not
appear to be a system for noting that separate records of the same incidents of
domestic abuse have been created. ","That Doncaster Safeguarding Children Partnership shares the concerns about the
system for combining reports of the same domestic violence incident reported to
different agencies by the victim and perpetrator with the Safer Doncaster
Partnership so that the latter Partnership can consider what action to take."
2022DoncasterCameronCSPR,"Doncaster Safeguarding Children Partnership has comprehensive ‘Dangerous
Dogs Practice Guidance’ which includes a risk assessment template for assessing
dogs which may pose a risk to children which should be used to assist assessment of
potential risk of any dog that may come into contact with a child. This risk
assessment was not completed in this case and professional awareness of the
guidance appeared to be insufficient. Had the risk assessment been completed, it ","Recommendation 6
That Doncaster Safeguarding Children Partnership promotes professional awareness
of the Partnership’s ‘Dangerous Dogs Practice Guidance’. The learning from this
case, though very distressing, should be widely disseminated to reinforce awareness
of the ‘Dangerous Dogs Practice Guidance’.
Recommendation 7
That Doncaster Safeguarding Children Partnership consider strengthening their
‘Dangerous Dogs Practice Guidance’ in the light of the learning from this case, in
particular the criteria for deciding whether to make a referral to children’s social care
could be expanded to include injuries to children who are subject to child protection
or child in need planning who are injured by a dog.
Progress (Recommendations 6 & 7)
2.12 The ‘Dangerous Dogs Practice Guidance’ has been revised and promoted
widely to professionals. Training is being developed to support the full
implementation of the guidance.
Recommendation 8
That Doncaster Safeguarding Children Partnership introduces the mandatory use of
the Partnership’s ‘Assessing dogs who may pose a risk to children’ alongside all prebirth assessments completed by children’s social care where there is a dog or dogs
in the family home."
2022DoncasterCameronCSPR,"2.14 The subsequent police investigation found that one of Cameron’s siblings had
previously been bitten by the dog which subsequently attacked the baby. The sibling
was seen by the family GP at the time of the earlier dog bite, but the family falsely
informed the GP that a stray dog was responsible. Whilst the GP practice did not feel
that they should have informed children’s social care about this earlier dog bite, the
GP practice had not recorded the family’s involvement with children’s social at that
time sufficiently precisely.","That Doncaster Safeguarding Children Partnership seeks assurance from the
Doncaster Place Team of South Yorkshire Integrated Care Board that all GP practices
accurately code any involvement that children’s social care has with every child who
is a patient in the practice."
2022DoncasterCameronCSPR,"Cameron’s family’s GP practice did not attend key multi-agency meetings to
discuss the family. The family were well known to their GP practice, which could
have made a valuable contribution to multi-agency discussions.","That Doncaster Safeguarding Children Partnership consults with the Doncaster Place
Team of South Yorkshire Integrated Care Board in order to further consider how GP
practices could make a more substantial contribution to the child protection planning
process"
2022HaltonChildGCSPR,"Summary of learning: Transfer in arrangements, meeting the health and education needs of
the children
• The importance of effective systems to share information between agencies and services about
families who move between areas
• The importance of written transfer summaries being written in a style which minimises scope for
misinterpretation by a new practitioner
• The need for health visitors to take account of key vulnerabilities e.g historical domestic abuse
and being new in an area plus the impact of unusual circumstances ( in this case the Covid
restrictions) when categorising the service level to be offered. ","That HCYPSP seeks assurance from the health providers delivering midwifery, health visiting
and school nursing services, the local authority regarding education, and the CCG regarding
GPs that effective arrangements are in place to share information about children moving in
and out of Halton"
2022HaltonChildGCSPR,"Summary of learning: The arrangements to safeguard and promote the wellbeing of Child G
and his siblings.
• To maximise opportunities for reachable moments for providing advice and support to victims of
domestic abuse, the importance of liaison with each other if either midwives or health visitors
have not been able to fully explore notifications about domestic abuse incidents
• The importance of “respectful scepticism” when parents deny reported incidents of domestic
abuse, especially if the mother has previously been subject to domestic abuse, and/or she is
pregnant
• The importance of recognising the impact of domestic abuse on children including unborn babies
and that this can include the risk of retriggering trauma if they have witnessed domestic abuse
of their mother by a previous partner
• The importance of specifically engaging BOTH parents directly in providing information and
support about crying babies. This may require creative approaches as current maternity and
early years health services are not currently designed with fathers’ needs in mind
• The importance of prompt referral of all Acute Life Threatening Events (ALTE) to police and
Children’s Services as some of these later turn out to be due to abuse
20 (Pan Cheshire) April 2021 Sudden Unexpected Death of an Infant (SUDIC)or Child and Acute Life-Threatening Event
(ALTE) that are unexplained and/or suspicious requiring resuscitation and intensive care interventions in children
21 Ibid page 59 reference to the guidance being used for “cases of ALTE (Acute Life-Threatening event) where the child
may have survived but is highly likely to suffer / has suffered significant harm.
Version 2 Child G 15/12/21 – publication agreed 02/02/23
12
• The importance of agencies reporting or receiving reports of Acute Life-Threatening Events
(ALTE) promptly identifying any siblings and considering any risks to them and their needs
• The importance of hospital staff reporting all concerning parental behaviour to their safeguarding
teams","B) That HCYPSP seeks assurance from all relevant agencies (Police, Children’s Social Care,
Hospitals providing services to Halton children, and the Ambulance service) that when
information is shared or received about an Acute Life-Threatening Events (ALTE) steps are
taken to identify and safeguard any siblings
C) That HCYPSP seeks assurance from the health trusts responsible for the delivery of
midwifery and health visiting services that;
a. Health visitors and midwives exercise “respectful scepticism” and curiosity when
parents deny reported incidents of domestic abuse, especially if the mother has
previously been subject to domestic abuse, and/or she is pregnant, and consider the
potential impact on the unborn child and any siblings.
b. arrangements have been put in place to ensure appropriate reciprocal liaison
between health visitors and midwives regarding any difficulties in making “routine
enquiries” about domestic abuse and/or addressing notifications about incidents of
domestic abuse, especially where a practitioner has not had the opportunity to
discuss these with the victim in private.
23 Chapter 6 Brandon M et al (2010) Building on learning from Serious Case Reviews; two year analysis from child
protection notifications database 2007-9 DfE Sidebottam P et al (2016) Pathways to harm pathways to protection; a
triennial analysis of Serious Case Reviews 2011-14 Department for Education
Version 2 Child G 15/12/21 – publication agreed 02/02/23
15
D) The HCYPSP supports partner agencies to raise awareness about the dangers of shaking
babies and how to reduce the risk by
a. Considering a publicity campaign for local or regional delivery which addresses the
learning from this review
b. Seeking assurance from the health visiting service that specific arrangements are in
place to ensure that fathers are aware of the dangers of shaking babies and that this
is also addressed in the roll out of the ICON programmed “Babies cry you can cope”. "
2022HaltonChildGCSPR,"Summary of learning: consideration of cultural background
• Importance of accurate recording about the ethnic and cultural background of all members of the
family
• The importance of enquiring what a parent’s cultural heritage means to them, and considering
the impact on parenting","That HCYPSP seeks assurance from partner agencies that they have or will develop training
and briefing materials for practitioners about working with BAME people. This should include
input on the cultural background of BAME groups now living in Halton. Training should
include how to find out about unfamiliar families’ cultural backgrounds."
2022HaltonChildFCSPR,"Summary of learning: Response to babies born with health conditions
 The importance of considering the emotional impact on the parents and any siblings of an
unexpected diagnosis of a serious health condition shortly after birth, and the need for clear
arrangements that ensure a consistent prompt approach to “breaking the news” and the provision
of information, advice and support from birth and in early infanthood.
 The potential impact of additional costs, eg travel when children are in hospital for prolonged
periods and/or there are practical problems caring for siblings
 The importance of midwives and health visitors knowing details of babies’ health conditions so
they can assess mothers’ mental health in the context of having a very ill baby","That HCYPSP seeks assurance from all hospitals caring for local children that arrangements are
in place to improve practitioner awareness about practical and financial help for parents with
children in hospital, this could include requesting an organisation with relevant specialist
knowledge to produce briefing materials, That HCYPSP Seek assurance from relevant hospital and community trust health partners that
they are considering how best to improve information sharing between Neonatal and Paediatric
Intensive Care services and midwifery and health visiting services. , That HCYPSP seek assurance from all hospitals that provide neonatal care for babies living
locally that they have effective pathways to enable staff to break the news and provide prompt
support for families whose babies are diagnosed with an unexpected health condition or
disability. "
2022HaltonChildFCSPR,"Summary of learning: Communication with parents whose first language is not English and
consideration of cultural background
 The benefits of having the same interpreter for parents who need long term support and the
need to request this in advance, at first contact with any interpreting agency
 The value of specific training for practitioners about establishing effective working relationships
with interpreters
 The benefits of “set up” conversations between practitioners and interpreters
 The importance of considering parents’ cultural backgrounds; whether and how they might affect
their understanding and response to their child’s diagnosis and their expectations of treatment
 The benefits of providing written information in parents’ first language; standard information for
new parents and specialist information about any health conditions","That HCYPSP seeks assurance from partner agencies that they have or will develop training
and briefing materials for practitioners about working with BAME people. This should include;
a. Input on the cultural background of BAME groups now living in Halton. Training should include
how to find out about unfamiliar families’ cultural backgrounds
b. meeting needs of people whose first language isn’t English including working with interpreters"
2022HaltonChildFCSPR,"Summary of learning: how agencies worked together, making and responding to referrals
 Where Early Help Officers will be involved in providing support after discharge from hospital there
are potential benefits to families of their being invited to and attending discharge meetings. This
should be considered even when the involvement is for “early help” rather than Child in Need or
Child Protection plan.
 That a child who has been in one or more hospital settings for 3 continuous months or more is
entitled to be offered an assessment of their welfare needs by a social worker.
 Parents who are caring for a disabled child are entitled to a carer needs assessment conducted
by an officer from the council Disabled Children’s Service ","That HCYPSP seeks assurance all hospitals caring for local children and Children’s Services
that arrangements are in place to improve practitioner awareness about assessment entitlement
for children if they stay in one or more hospital settings for 3 or more consecutive months and
for parents caring for disabled children. This will require clarity from Children’s Services about
how to manage situations where both assessments might be required."
2022HaltonChildFCSPR,"Summary of learning: The arrangements to safeguard and promote the wellbeing of Child F
and his sibling
 Recognition that for disabled children signs of abuse can be masked or misinterpreted due to
assumptions about ongoing health conditions or impairments
 The challenges of agencies working across different geographic or organisational boundaries
when different procedures apply in different areas
 The importance of recognising the potential for Acute Life-Threatening Events (ALTEs) to later
turn out to be due to abuse ","That HCYPSP share the learning form this review with the Child Death Overview Panel (CDOP)
and request they ensure this is considered in the current work being undertaken on revision and
implementation of the SUDIC procedures. This should include the development and
dissemination of a specific ALTE pathway flowchart. The ALTE element might be usefully
informed by data collection regarding the percentage of ALTE that are subsequently identified
as NAI. The effectiveness of the new guidance might be measured by a baseline audit now
regarding awareness of ALTE repeated 12 months after the new procedure has been
implemented"
2022HampshireEmmaCSPR,"The Hampshire Safeguarding Children Partnership Escalation Policy was not used effectively.
Schools and other partners should have the confidence to utilise the policy to ensure that any
concerns are robustly addressed enabling the effective safeguarding of a child. In order to do
this, there needs to be an understanding of the potential barriers that prohibit the effective
use of this policy. ","Hampshire Safeguarding Children Partnership develop guidance and an associated training
package for the HSCP Escalation Policy and process and ensure it is widely promulgated across
all agencies. "
2022HampshireEmmaCSPR,"The positive description of Emma by professionals does present a potential dichotomy;
whilst it is acknowledged that Emma presented in such a positive way during this time, it is
plausible that this was creating over optimism and disguised Emma’s ongoing vulnerability
or her ability to effectively utilise the support put in place. ","The Hampshire Safeguarding Children Partnership via their current extensive training
programme, proactively encourage practitioners to operate a reflective mind-set with their
case work and via supervision, being cognisant of professional over optimism and ensuring
continuing practice of professional curiosity. "
2022HampshireEmmaCSPR,"a) For adolescents on a Child in Need Plan, thorough consideration by the supporting
professional network needs to be given to the parent’s ability to consistently support
the child. Where applicable professionals working with the family need to understand
the details of the parenting capacity assessment and what this means in practice.
b) For cases of children linked to exploitation this information should be utilised to
establish if the parent is able to understand the risk posed by contextual safeguarding 
issues, has the ability or emotional resource to put in place protective measures
suggested for their child, and is empowered to access the relevant pathway of support
should they struggle to sustain being a protective parent. ","a) The respective partners of the Hampshire Safeguarding Children Partnership to
remind practitioners of their role in contributing towards assessments of parenting,
that no one agency will have all of the information and that by contributing, all
partners will have a better understanding of the assessed needs.
b) The Hampshire Safeguarding Partnership exploitation sub-group to scope what
pathways of support are available for parents of children at risk of harm due to
exploitation and consider whether engagement with parents and carers is sufficiently
reflected in the HIPs Exploitation Strategy and its work streams."
2022HampshireEmmaCSPR,"
Practitioners outside of children’s social care do not always clearly record the voice of the
child or differentiate the child’s voice from the parent’s. There are strengths in the CSD ‘voice
of the child’ approach that could be utilised by other agencies.","Hampshire Safeguarding Children Partnership ask the respective partner agencies to review
their recording standards and ensure that expectations regarding the quality of recording,
including how the ‘child’s voice’ is recorded, is made clear to practitioners.
Each agency should ensure that it is meaningful, understood and embedded within training
and practice."
2022HampshireEmmaCSPR,"Disengagement with (professionals and) education increases vulnerability. The college
applied its standard procedures in relation to deteriorating attendance and non-engagement.
Adjustments to the standard procedure in acknowledgement of the safeguarding context and
additional vulnerabilities may have been beneficial and led to more frequent contact with
education professionals. Additionally, the timely transfer of child protection records across
education settings is imperative in order that education professionals swiftly have a full
picture and history of child protection issues and concerns; this was not the case. ","a) Standard operating procedures – for example the procedure for non-attendance in
an education setting – should acknowledge and respond to contextual safeguarding,
recognising that variation in procedure may be needed to address increased levels of
vulnerability for some children
b) Education settings should ensure that child protection records are transferred in a
timely fashion at points of transition, in accordance with Keeping Children Safe in
Education (KCSiE) statutory guidance"
2022HampshireEmmaCSPR,"The transition from school to college was a very challenging period in Emma’s life and could
even be described as a ‘critical moment’. Emma had gone from a child who would readily
engage with professionals, to disengaging at college and no longer accessing the support
offered. With the Child in Need plan drawing to an end, there is limited information to suggest
that there was a continued strong collaborative multi-agency approach and her prior network
of support had dissipated. ","Partner agencies of the Hampshire Safeguarding Childrens Partnership should be reminded of
the existing guidance which explains when it is appropriate to convene a professionals
meeting. This should reflect a commitment to ensuring a co-ordinated approach to children
that are not in receipt of statutory support."
2022HampshireEmmaCSPR,"The impact of a ‘no further action’ decision cannot be underestimated, therefore when a
victim of rape or serious sexual assault is given details of the investigation outcome, wherever
feasible, and in agreement with the victim, this would be better done in a supportive, face to
face environment with the relevant supporting professional present. Other relevant agencies
involved with the young person should also be appropriately informed, in order that the
necessary support can be given. The impact of Covid on this case should be acknowledged.","Hampshire Constabulary review its process when providing victims of rape and serious sexual
assault with an investigative outcome and put in place a mechanism to ensure that wherever
possible this is done so in conjunction with a supporting person or professional present. "
2022HampshireEmmaCSPR,"Professionals must be mindful of the language they use when recording interactions with
children. The way in which professionals quantify and record these statements is essential to
get right to ensure that the next professional has a good understanding of the provenance.
Conversations should take place with individual practitioners in safeguarding supervision, as
well as agencies being encouraged to question each other in multi-agency settings, so that
assumptions can be questioned, and clarity reached as to what commonly used terms really
mean.","Partners should emphasise that it is incumbent upon practitioners in all agencies to question
the language that is used to describe a child, their presentation and context in assessments,
reports, plans and general recording. "
2022HampshireEmmaCSPR,"When domestic abuse is not being reported to the police it is important that other supporting
agencies, where possible, undertake the relevant domestic abuse (DA) risk assessments. This
should be combined with a good understanding of the impact of domestic abuse on children,
including older (teenage) children, ensuring that DA is routinely considered though the lens
of child protection and the S47 threshold of ‘risk of significant harm’.","Partner agencies of the Hampshire Safeguarding Children Partnership to ensure practitioners
know how to respond when unreported domestic abuse is raised by a child service user or by
a parent of a child service user. Practitioners should be encouraged to proactively ask about
the presence of domestic abuse in a safe and supportive way. Agencies should encourage a
multi-agency approach to the management of risk. Hampshire Safeguarding Childrens Partnership conduct a multi-agency audit of a cohort of
adolescents known to children’s social care, police and health due to risk of harm following
neglect. This audit should enable the HSCP to identify any continued learning for professionals
and identify positive practice. "
2022HampshireChildPOverview,"This resulted in an opportunity to undertake a multi-agency process to share information and
consider any potential risks to this child not being afforded. Given the level of vulnerabilities that
were identified at the time and subsequently through the SCR process, a pre-birth assessment
would have allowed information to be shared between partners and any risk to be identified. ","HSCP to review actions taken in previous SCRs and any barriers to promote awareness of the
LSCP Unborn Baby Safeguarding Protocol to all practitioners particularly in universal health
services to ensure mandatory reporting is understood and undertake relevant and
proportionate auditing activity to ensure compliance"
2022HampshireChildPOverview,"12.5. The UHS Health Trust confirmed that it had a Safeguarding Children in Maternity Policy, which
does not mention or cross reference to the LSCP Unborn Baby Safeguarding Protocol, so even if
practitioners accessed this policy, it would not have provided the accurate guidance.","HSCP to ensure all single agency protocols and procedures are compliant with the
Safeguarding Partnership’s protocols and procedures and audit through the existing Section
11 processes."
2022HampshireChildPOverview,"Vulnerable Families Meetings exist to share information between GPs, midwifery, health
visitors and school nurses. There was some discussion of this family, but no concerns identified and
there are no minutes of these meetings. The purpose and function of these meetings needs to be
clarified to ensure consistency across Hampshire and guidance developed.","HSCP to request health partner agencies across Hampshire to review and develop guidance
on the use of Vulnerable Families Meetings to share information and assess risk."
2022HampshireChildPOverview,"The professionals involved with the family rightly saw the strengths and had no concerns
about either parent’s presentation or approach to sibling 1 or the twin babies. However, there
were signs of stress within the family - mother talked of having no money to buy baby milk and no
internet access and that father was self-employed and away. There was clearly cannabis use by
the parents, which although challenged by professionals did not lead to any further questioning or
action. There was additionally no exploration around the fact that both twins were reported to be
taking the same volumes and number of feeds and there was a small but notable difference
between weight gains. Professional optimism and the need for professional curiosity is raised
frequently in SCRs. This issue needs to be continually reinforced through training and promotion by
single agency safeguarding leads.","HSCP to promote awareness and undertake training on the themes of professional over
optimism and professional curiosity identified in Serious Case Reviews."
2022HampshireChildPOverview,"Mother missed a number of antenatal appointments and appointments with the GP in
relation to the medical issue of talipes for Child P. Although she frequently made contact to
cancel and re-arrange the appointments, this issue needed to be reviewed and considered as a
potential risk indicator.","HSCP to request that health agencies review their missed appointments policies to ensure
they identify this issue where these occur but there is apparent compliance as a potential
risk factor. "
2022HampshireChildPOverview,"The midwives and neonatal nurses both at the hospital when the parents visited the twins and
at home visits had identified a strong smell of cannabis and the housing provider had received
complaints around the smell of cannabis. Although this was discussed with the health visitor who
had not historically noticed the smell, and discussed with mother who denied it, no further action
was taken by any professionals. It would be helpful for the Hampshire Safeguarding Children
Partnership (HSCP) to undertake a review on the impact of cannabis use on parenting capacity 
Classification: OFFICIAL SENSITIVE
15
Classification: OFFICIAL-SENSITIVE
and to provide training, support and guidance to practitioners when they encounter the issue in a
family","HSCP to consider developing best practice guidance and training for universal services on
responding to potential risk issues of substance misuse by parents."
2022HartlepoolAndStocktonOnTeesEveOverview,"These outcomes highlight the importance of all professionals considering
whether there are concerns about denied or concealed pregnancy


This document was classified as: OFFICIAL-SENSITIVE
when a woman books late for ante-natal care. This was not considered
for mother. It remains unclear whether mother knew about her
pregnancy or had denied it to herself, but the importance of
professionals reflecting on the circumstances of women who come late
to ante-natal care, talking to them about this and taking appropriate
action in the context of a clear denied and concealed pregnancy
pathway. ","A policy and pathway regarding denied and
concealed pregnancy needs to be developed by the Tees Procedures
Group."
2022HartlepoolAndStocktonOnTeesEveOverview,"Professionals need to be clear about distinguishing between what adults
say (self-report) and professional judgement/opinion. Where adults
cause concern in their presentation and behaviour, professionals need
to take appropriate steps; for example, via supervision processes, to
discuss the meaning of these behaviours in the context of the current
plan. Professionals need to understand the importance of including
analysis and professional judgement within any information shared with
other professionals; in order that others may make sense of a child and
adults’ circumstances, rather than it being just a flat exchange of
information.","There is a need to ensure that there is consistent
recording across the Tees partnership taking particular note of evidence
of a self-report. The partnership should:
a) organise awareness training and briefings regarding the learning
points from this review;
and
b) check the clarity across organisations about analytical reasoning
evident in recording and information sharing through a themed S11
spot check."
2022HartlepoolAndStocktonOnTeesEveOverview,"Where disabled adults are to be supported in their parenting role there
needs to be a clear plan in place, negotiated in partnership with all
family members including fathers, about the detail of how parents will
be enabled to parent, how stability and consistency will be ensured and
there needs to be clarity about funding arrangements, the boundaries
of the use of monies and a regular review of the whole package. This
did not happen for Eve.","A joint protocol needs to be developed between
Children’s and Adult services to provide guidance regarding situations
where there is a child(ren) with support, care or protection needs and a
parent with care and support needs. "
2022HartlepoolAndStocktonOnTeesEveOverview,"Child in need processes are there to promote the health and
development of a child through multi-agency plans in partnership with
parents, where the parent’s circumstances are understood and
addressed within the plan for the wellbeing of children. There needs to
be goals set, outcomes for the child clarified, services which promote
the needs of the child and whole family and a reviewing mechanism
which ensure progress is being made and lack of progress addressed.","The child in need process in Stockton needs to be
made more robust to address the concerns raised in this SCR"
2022HartlepoolAndStocktonOnTeesEveOverview,"The issue of the bullying of PA’s by their employers not sufficiently
covered in the PA staff handbook. This is left to the employer to deal with
or for this to be escalated through ACASS. This does not take account of
issues of possible exploitation, coercion and control when being
employed as a PA. ","A whistleblowing policy needs to be developed for PA’s
Where PA’s are working in homes with children present, they should
undertake safeguarding training.
The Findings from this SCR to be incorporated anonymously into a
briefing for PA’s."
2022HartlepoolAndStocktonOnTeesEveOverview,"The Hartlepool and Stockton-on-Tees Safeguarding Children Partnership
have already undertaken work to improve the response locally to child
and adolescent neglect (via their ‘Active Learning’ model and the
production of a ‘Neglect Statement of Intent’). It is suggested that the
findings from this review is incorporated into this work.","Hartlepool and Stockton-on-Tees Safeguarding
Children Partnership should evaluate the effectiveness of work already
undertaken to improve the local response to child and adolescent
neglect; in order to understand the impact on outcomes for children
and young people and to inform any additional work to be undertaken."
2022HartlepoolAndStocktonOnTeesEveOverview,"This finding highlights the need for professionals to have a detailed
understanding of F11. There was confusion about the meaning and
application of guidance, insufficient time for reports to be produced
and professionals to read and digest.","The Stockton and Hartlepool Children’s
Safeguarding Partnership a Tees-wide procedure for Fabricated and
Induced Illness. This procedure requires review in the light of this SCR. This
work should take into account the findings from this review and the
learning emerging from Stockton Children’s Services in addressing the
needs of Eve. This should include a review of the arrangements for
identification, assessment and the conduct, timing and representation
of appropriate professionals at Child Protection Case Conferences and
consider the gaps in information sharing found. Currently in Stockton, one report is prepared for
Child Protection Case Conferences by the allocated social worker, and
all professionals who know the child and family contribute to this. This
does not allow for each agency to be clear about their own analysis of
a child(ren) circumstances. This is important in the context of fabricated
and Induced Illness, but the need for separate reports, which utilise the
knowledge and experience of each professional is also a key finding
from many Serious Case Reviews."
2022NorthamptonshireChildAuCSPR,"The Child Bruising Pathway flowchart, which has been developed since this review was
commissioned provides excellent guidance to practitioners and clinicians as to the action required
when concerns are raised about a child’s presentation.",The Child Bruising Pathway flowchart is disseminated for use by health professionals
